ecotype,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
6101,7.62796148041667,18.3119277558333,44.9764632951445,759.136916990188,26.496735,-14.217733,40.714468,16.8679015,3.23730686666667,16.8679015,-2.01946695,705.150518,80.20312,44.714355,17.6257068334245,215.727886,146.82237,215.727886,159.474111
6102,7.39831949166667,18.9322064166667,45.5424100148589,765.899062888886,26.525959,-15.0445385,41.5704975,16.6925192666667,3.10360311666667,16.6925192666667,-2.39847635,745.085285,89.624855,45.862164,20.9291248916348,238.696515,151.839604,238.696515,162.061877
6104,7.30407449166667,19.5351616833333,46.0674948968517,771.265165616991,26.78443,-15.621092,42.405522,16.6527408333333,3.0637959,16.6527408333333,-2.58199533333333,761.380022,92.55555,46.32154,22.0083496252453,247.37086,154.384872,247.37086,162.984417
6105,7.29348920416667,19.514107925,46.0651057408338,770.717934925449,26.754719,-15.607298,42.362017,16.6318219,3.06059368333333,16.6318219,-2.59162558333333,763.440648,92.84856,46.399868,22.0439923745581,248.189286,154.74643,248.189286,163.355392
6106,7.300321325,19.5303592,46.0698487679467,771.076303111328,26.775982,-15.616949,42.392931,16.645392,3.06285181666667,16.645392,-2.5854519,762.114748,92.645065,46.349792,22.0157695466825,247.646335,154.521879,247.646335,163.12047
6107,7.29515310833333,19.5118546666667,46.0586711551072,770.794253052149,26.755085,-15.607958,42.363043,16.6349832833333,3.0606586,16.6349832833333,-2.59004395,763.107747,92.83238,46.38654,22.0492003691134,248.091105,154.671158,248.091105,163.287595
6108,7.30608190833333,19.5463360833333,46.0766012170636,771.384378153625,26.795685,-15.625708,42.421393,16.65693145,3.06493916666667,16.65693145,-2.5802436,760.997117,92.46112,46.307854,21.9875801790187,247.17511,154.339317,247.17511,162.925574
6109,7.30357747916667,19.5477316916667,46.0838170986432,771.265804432553,26.79356,-15.624219,42.417779,16.6521257833333,3.06463413333333,16.6521257833333,-2.5825586,761.492583,92.49606,46.327457,21.9836457092555,247.33309,154.445476,247.33309,163.023751
6111,7.315009975,19.6016695,46.1244013633212,771.98994225672,26.849274,-15.648122,42.497396,16.6765807666667,3.0694642,16.6765807666667,-2.57331155,759.16665,92.00987,46.242413,21.8883877486343,246.239469,154.121483,246.239469,162.644262
6112,7.28609317083333,19.4877176083333,46.049064203277,770.317363642391,26.725056,-15.594409,42.319465,16.61694565,3.05739128333333,16.61694565,-2.5982318,764.866003,93.11736,46.452614,22.0918566888734,248.82763,154.96075,248.82763,163.595301
6113,7.29298981666667,19.5674097666667,46.1119858374496,770.965275594362,26.794586,-15.6399555,42.4345415,16.6336812833333,3.06406438333333,16.6336812833333,-2.59516918333333,763.371239,92.56602,46.40314,21.9479677782362,247.86383,154.881827,247.86383,163.411767
6114,7.28964764166667,19.4811903833333,46.0333217957752,770.481658247059,26.724518,-15.59524,42.319758,16.6236917333333,3.05718386666667,16.6236917333333,-2.594813,764.146971,93.092224,46.42361,22.1066797503791,248.626284,154.792855,248.626284,163.446382
6115,7.38923798541667,19.1200265625,45.6725096005894,768.125100999653,26.635382,-15.227933,41.863315,16.7107729,3.10070586666667,16.7107729,-2.43948163333333,746.834755,90.06531,45.882984,21.1889578696524,240.034426,152.047985,240.034426,161.80308
6118,7.127592825,19.0938662166667,45.8019151798591,764.371137089852,26.214214,-15.473707,41.687921,16.3403463333333,2.94206741666667,16.3403463333333,-2.7339098,788.109837,97.59335,47.24613,22.9155728767853,259.43013,158.316721,259.43013,167.356316
6119,7.40329280291667,18.9555608941667,45.5554206911205,766.197536092826,26.549982,-15.059909,41.609891,16.7021914333333,3.10769666666667,16.7021914333333,-2.39663783333333,744.35914,89.459915,45.83451,20.8971983496022,238.355215,151.745746,238.355215,161.929168
6122,7.12269118333333,19.08789845,45.7995441327912,764.224747997423,26.202717,-15.474332,41.677049,16.3325622833333,2.93783593333333,16.3325622833333,-2.73820501666667,788.581974,97.674164,47.257874,22.9302864470388,259.640964,158.38404,259.640964,167.426173
6123,7.11868667083333,19.082589175,45.7976256121061,764.104727355797,26.192852,-15.47435,41.667202,16.3263855166667,2.93417361666667,16.3263855166667,-2.74156381666667,788.932654,97.73955,47.26556,22.9434424042027,259.80472,158.429879,259.80472,167.474885
6124,7.12032269583333,19.087260275,45.7994678556882,764.158208820736,26.19903,-15.476695,41.675725,16.32853005,2.93663948333333,16.32853005,-2.74082666666667,788.937125,97.71443,47.270668,22.9328205439833,259.77217,158.450618,259.77217,167.490847
6125,7.10849561666667,19.0730802833333,45.7954386257588,763.800059207888,26.171051,-15.477377,41.648428,16.31043085,2.9257099,16.31043085,-2.75066706666667,789.998379,97.90473,47.295395,22.9694537498796,260.25761,158.595218,260.25761,167.642761
6126,7.10542130833333,19.0620697666667,45.7921164354748,763.675156199965,26.156963,-15.470442,41.627405,16.3067400833333,2.91990378333333,16.3067400833333,-2.7508142,789.828733,97.95043,47.276756,22.9952794700989,260.281656,158.512983,260.281656,167.573448
6128,7.12906432083333,19.1056606916667,45.8071709027824,764.446039529383,26.226324,-15.482562,41.708886,16.34144085,2.94699071666667,16.34144085,-2.73510333333333,788.526479,97.57339,47.2741,22.8906670795352,259.49432,158.447013,259.49432,167.471954
6131,7.11631741666667,19.0891951333333,45.8009201582483,764.051128095474,26.19544,-15.483188,41.678628,16.3214171166667,2.93561013333333,16.3214171166667,-2.74592195,789.687315,97.78255,47.300957,22.9311976581666,260.02666,158.604407,260.02666,167.637515
6132,7.10317527083333,19.061691175,45.7922630073262,763.613413785124,26.153717,-15.472728,41.626445,16.3029884,2.91873588333333,16.3029884,-2.75333245,790.170884,97.98814,47.289288,22.9972217543527,260.40659,158.577972,260.40659,167.636408
6133,7.12839991666667,19.1015497,45.8051458505763,764.412505343859,26.22193,-15.479825,41.701755,16.3406920666667,2.94526175,16.3406920666667,-2.73492138333333,788.420845,97.58381,47.26598,22.8991790502515,259.48519,158.409823,259.48519,167.439467
6134,6.80263564583333,19.345550625,46.0181967707777,765.744597295437,25.959845,-16.07907,42.038915,16.0076556333333,-1.4707292,16.0076556333333,-3.16256741666667,792.862038,98.48717,46.543484,23.6537079253158,263.891265,157.108219,263.891265,166.465635
6136,6.79136901875,19.3669359125,46.024494115062,766.036944730731,25.96192,-16.117708,42.079628,15.99773125,-1.4848455,15.99773125,-3.18005355,792.784573,98.32975,46.5531,23.577324234832,263.642045,157.169463,263.642045,166.590026
6137,6.78765942083333,19.394448825,46.0747690743918,766.268978660024,25.972906,-16.12052,42.093426,15.9987856166667,-1.48995346666667,15.9987856166667,-3.18874866666667,794.037957,98.77553,46.49021,23.8337869359198,264.86502,156.89714,264.86502,166.27907
6138,6.792939035,19.36977828,46.0373536675149,766.034509134843,25.964558,-16.10949,42.074048,16.0003402166667,-1.48301431666667,16.0003402166667,-3.17843765,793.158732,98.49296,46.532997,23.6678881100663,264.04742,157.077861,264.04742,166.472789
6140,6.78663005,19.3868106833333,46.0526825868404,766.231662445458,25.968292,-16.128736,42.097028,15.9958678333333,-1.4910314,15.9958678333333,-3.18895538333333,793.432617,98.52828,46.52199,23.6950409329061,264.231655,157.039584,264.231655,166.455117
6141,6.78918173625,19.3781351441667,46.0422730700382,766.138371753204,25.9659,-16.121803,42.087703,15.9972757833333,-1.48774305,15.9972757833333,-3.1844213,793.209516,98.47023,46.53225,23.6592938048497,264.04243,157.080784,264.04243,166.493229
6142,6.77517198333333,19.4049661,46.0504772966479,766.5107843481,25.968609,-16.16986,42.138469,15.9850484,-1.50528786666667,15.9850484,-3.20634543333333,793.125837,98.27989,46.54353,23.5677324328808,263.746085,157.153889,263.746085,166.644039
6145,6.80560040416667,19.3370987083333,46.0098309454479,765.65192711351,25.957867,-16.070322,42.028189,16.0097026,-1.46695075,16.0097026,-3.15754848333333,792.705152,98.46002,46.55009,23.635000963366,263.77649,157.132499,263.77649,166.481354
6148,6.8120134225,19.3181244883333,45.9909868634497,765.437189711503,25.953156,-16.050997,42.004153,16.0141707333333,-1.45845166666667,16.0141707333333,-3.146171,792.321821,98.38692,46.566536,23.5861731238686,263.487,157.194163,263.487,166.525247
6149,7.49274412083333,18.5742204083333,45.2604957667131,761.832235485536,26.45052,-14.587962,41.038482,16.7492656666667,3.15334648333333,16.7492656666667,-2.22497701666667,728.685986,85.739525,45.40811,19.5210937319385,229.069635,149.785964,229.069635,161.217728
6150,6.8160344525,19.2749254283333,45.9101713665605,765.055990979344,25.934113,-16.049885,41.983998,16.0109477333333,-1.451653,16.0109477333333,-3.13299933333333,790.117624,97.587395,46.67782,23.1283171519001,261.315445,157.678407,261.315445,167.084724
6151,3.89750249791667,18.4508572208333,43.1556580586707,869.520421427792,23.776545,-18.977657,42.754202,14.95174805,2.72373755833333,14.95174805,-6.4165894,728.315468,84.28565,43.18208,23.9312764204625,234.06972,140.943754,234.06972,145.96292
6153,3.904161875,18.4476866333333,43.1688006545757,869.239311262744,23.783405,-18.950436,42.733841,14.9576886333333,2.72693448333333,14.9576886333333,-6.40420011666667,727.243029,83.9265,43.077187,23.8088423816852,233.206575,140.791206,233.206575,146.086545
6154,3.89750249791667,18.4508572208333,43.1556580586707,869.520421427792,23.776545,-18.977657,42.754202,14.95174805,2.72373755833333,14.95174805,-6.4165894,728.315468,84.28565,43.18208,23.9312764204625,234.06972,140.943754,234.06972,145.96292
6163,3.89750249791667,18.4508572208333,43.1556580586707,869.520421427792,23.776545,-18.977657,42.754202,14.95174805,2.72373755833333,14.95174805,-6.4165894,728.315464,84.28565,43.18208,23.9312761737469,234.06972,140.943754,234.06972,145.96292
6166,4.347455365,14.9389355366667,39.9150937890298,800.645730224373,21.779327,-15.647456,37.426783,5.3537864,2.28544436,14.5851093666667,-4.83451866666667,694.491208,76.59994,37.035408,23.126226345818,210.668823,128.291085,205.533722,149.997578
6169,4.347455365,14.9389355366667,39.9150937890298,800.645730224373,21.779327,-15.647456,37.426783,5.3537864,2.28544436,14.5851093666667,-4.83451866666667,694.491205,76.599945,37.035408,23.1262271817304,210.668828,128.291085,205.533714,149.997578
6172,4.32657105833333,14.9402541333333,39.8905749475306,801.049070010635,21.753595,-15.699498,37.453093,5.34511123333333,2.25442993333333,14.5676373333333,-4.86089426666667,695.126982,76.63145,36.97663,23.2556984097994,210.73464,128.122127,206.218797,150.051418
6173,4.347455365,14.9389355366667,39.9150937890298,800.645730224373,21.779327,-15.647456,37.426783,5.3537864,2.28544436,14.5851093666667,-4.83451866666667,694.491216,76.599945,37.035408,23.1262268377276,210.668828,128.291085,205.533722,149.997581
6174,3.82829466916667,18.627500495,43.2473805240503,874.045697164193,23.811579,-19.260395,43.071974,14.92097355,2.69965534333333,14.92097355,-6.5555235,734.892447,86.771286,43.818226,24.7033462830665,239.634486,141.894085,239.634486,145.385581
6177,3.82829466916667,18.627500495,43.2473805240503,874.045697164193,23.811579,-19.260395,43.071974,14.92097355,2.69965534333333,14.92097355,-6.5555235,734.892447,86.771286,43.818226,24.7033462830665,239.634486,141.894085,239.634486,145.385581
6180,4.54860002833333,13.58130726,38.389087909079,773.095507231376,20.97586,-14.402181,35.378041,5.75561723,2.18825481666667,14.4334529166667,-4.18292485,700.680836,80.24854,36.573315,23.8050513009548,218.37929,127.391698,202.175356,152.734492
6184,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.354481,74.06989,43.481865,15.106676918713,209.099301,150.281828,206.085847,171.151875
6188,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.354481,74.06989,43.481865,15.106676918713,209.099301,150.281828,206.085847,171.151875
6189,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.354475,74.06989,43.481865,15.1066781260468,209.099301,150.281822,206.085847,171.151875
6191,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.35448,74.06989,43.48187,15.1066766288755,209.099301,150.281827,206.085847,171.151875
6192,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.354475,74.06989,43.481865,15.1066781260468,209.099301,150.281822,206.085847,171.151875
6193,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.35448,74.06989,43.48187,15.1066766288755,209.099301,150.281827,206.085847,171.151875
6194,7.44250588333333,14.5355205833333,41.186112408058,693.069773417114,23.691364,-11.600922,35.292286,12.8441183166667,2.67769981666667,15.9570046666667,-1.25109673333333,741.354475,74.06989,43.481865,15.1066781260468,209.099301,150.281822,206.085847,171.151875
6195,7.41792592083333,14.689013625,41.3791536727212,695.086495734061,23.754156,-11.744428,35.498584,12.8147437833333,2.66259165,15.9555844166667,-1.3115662,740.552793,74.08535,43.510254,15.1235687490431,208.649256,150.202384,206.79966,170.542178
6198,7.41792592083333,14.689013625,41.3791536727212,695.086495734061,23.754156,-11.744428,35.498584,12.8147437833333,2.66259165,15.9555844166667,-1.3115662,740.552811,74.08535,43.510254,15.1235681512226,208.649256,150.202384,206.799666,170.54219
6201,7.37149451666667,14.9792561833333,41.7771946808613,698.333110629269,23.871588,-11.983515,35.855103,15.9487975,2.64405326666667,15.9487975,-1.42334611666667,739.653489,74.863106,43.326107,15.4095722853837,208.89515,149.583245,208.89515,169.027048
6202,7.41792592083333,14.689013625,41.3791536727212,695.086495734061,23.754156,-11.744428,35.498584,12.8147437833333,2.66259165,15.9555844166667,-1.3115662,740.552811,74.08535,43.510254,15.1235681512226,208.649256,150.202384,206.799666,170.54219
6203,3.97775344166667,17.6523704,42.6277088686135,853.662663490166,23.24322,-18.167334,41.410554,14.85446185,2.48225058333333,14.85446185,-6.0404548,699.223724,76.40813,38.365784,22.570382543604,213.314497,132.188817,213.314497,149.473115
6209,3.97775344166667,17.6523704,42.6277088686135,853.662663490166,23.24322,-18.167334,41.410554,14.85446185,2.48225058333333,14.85446185,-6.0404548,699.223724,76.40813,38.365784,22.570382543604,213.314497,132.188817,213.314497,149.473115
6210,3.8028025475,17.0486634383333,41.7690560921633,851.62658257775,22.522394,-18.294098,40.816492,14.6492778333333,2.03869777333333,14.6492778333333,-6.1437351,716.000192,81.062904,37.758675,24.4187060675908,221.430467,130.860065,221.430467,152.83505
6214,3.82746935,16.8896406833333,41.6299691954679,848.488314199282,22.428082,-18.142788,40.57087,14.6377540666667,2.03545793333333,14.6377540666667,-6.07151516666667,716.827534,80.85237,37.738247,24.4025773222533,220.99618,130.863132,220.99618,153.198907
6216,3.8313321425,16.868126115,41.6102404113078,848.005261278268,22.416363,-18.122038,40.538401,14.635606,2.03551468666667,14.635606,-6.06082101666667,716.828649,80.8015,37.734673,24.3990851701905,220.913568,130.853767,220.913568,153.207398
6217,3.8028025475,17.0486634383333,41.7690560921633,851.62658257775,22.522394,-18.294098,40.816492,14.6492778333333,2.03869777333333,14.6492778333333,-6.1437351,716.000192,81.062904,37.758675,24.4187060675908,221.430467,130.860065,221.430467,152.83505
6218,4.26614477833333,16.5847389433333,41.8145879043415,829.198622538153,22.852325,-16.810242,39.662567,4.96587511666667,2.61973768,14.8582945666667,-5.37932825,692.50119,74.234116,38.210594,21.7924054865973,206.068906,131.710099,205.488535,149.23365
6220,4.26614477833333,16.5847389433333,41.8145879043415,829.198622538153,22.852325,-16.810242,39.662567,4.96587511666667,2.61973768,14.8582945666667,-5.37932825,692.50119,74.234116,38.210594,21.7924054865973,206.068906,131.710099,205.488535,149.23365
6221,3.91631123958333,16.8200508375,41.6028620048368,843.059809811093,22.568121,-17.861912,40.430033,14.6568665666667,2.147562925,14.6568665666667,-5.91735621666667,705.057855,78.99327,37.596157,23.9118701492161,217.148528,129.968086,217.148528,150.358251
6231,4.05259063458333,15.8626127475,40.6935719428378,823.977913453271,22.013727,-16.966908,38.980635,14.5640121666667,2.102420205,14.5640121666667,-5.48927096666667,708.49603,77.90064,37.34747,23.9990678678462,214.75183,129.514302,214.75183,151.995063
6235,4.05259063458333,15.8626127475,40.6935719428378,823.977913453271,22.013727,-16.966908,38.980635,14.5640121666667,2.102420205,14.5640121666667,-5.48927096666667,708.49603,77.90064,37.34747,23.9990678678462,214.75183,129.514302,214.75183,151.995063
6237,4.05259063458333,15.8626127475,40.6935719428378,823.977913453271,22.013727,-16.966908,38.980635,14.5640121666667,2.102420205,14.5640121666667,-5.48927096666667,708.49603,77.90064,37.34747,23.9990678678462,214.75183,129.514302,214.75183,151.995063
6238,4.05259063458333,15.8626127475,40.6935719428378,823.977913453271,22.013727,-16.966908,38.980635,14.5640121666667,2.102420205,14.5640121666667,-5.48927096666667,708.49603,77.90064,37.34747,23.9990678678462,214.75183,129.514302,214.75183,151.995063
6240,4.05259063458333,15.8626127475,40.6935719428378,823.977913453271,22.013727,-16.966908,38.980635,14.5640121666667,2.102420205,14.5640121666667,-5.48927096666667,708.49603,77.90064,37.34747,23.9990678678462,214.75183,129.514302,214.75183,151.995063
6241,7.3919632375,19.0080692583333,45.5954916910227,766.793519346472,26.565144,-15.12334,41.688484,16.69640095,3.10126735,16.69640095,-2.41884276666667,746.264702,89.913025,45.885517,21.0666003468276,239.493585,151.983692,239.493585,162.005097
6242,6.7598574375,19.1362338416667,46.3234112410112,757.821112518463,25.738214,-15.5718565,41.3100705,15.94280805,-1.45021336666667,15.94280805,-3.1152147,801.616598,100.82223,44.64356,26.0989329441245,273.279764,150.824125,273.279764,160.788975
6243,4.51747852083333,13.5766438416667,38.3547340726119,774.46303011652,20.86385,-14.53372,35.39757,5.74530641666667,2.14101355,14.4121603333333,-4.22856621666667,710.350817,82.07013,36.772034,24.1694337729005,222.49808,128.35969,204.459591,155.033456
6244,8.18619681666667,10.4951474666667,35.7098781310494,643.960340991502,22.148249,-7.241791,29.39004,9.91725853333333,6.16211546666667,16.1151875,0.550225766666667,704.733455,74.729515,41.273964,17.14613117801,217.003295,139.596229,174.180437,173.953494
6252,8.18619681666667,10.4951474666667,35.7098781310494,643.960340991502,22.148249,-7.241791,29.39004,9.91725853333333,6.16211546666667,16.1151875,0.550225766666667,704.73345,74.72951,41.273964,17.1461301085045,217.00329,139.596229,174.180437,173.953494
6255,8.1865672525,10.4917380616667,35.7044775702226,643.912507198539,22.146393,-7.2385435,29.3849365,9.91828432666667,6.16149286666667,16.1148661666667,0.55162565,704.751359,74.73787,41.27314,17.1519230489096,217.03044,139.590323,174.167516,173.96308
6258,8.18619681666667,10.4951474666667,35.7098781310494,643.960340991502,22.148249,-7.241791,29.39004,9.91725853333333,6.16211546666667,16.1151875,0.550225766666667,704.73345,74.72951,41.273964,17.1461301085045,217.00329,139.596229,174.180437,173.953494
6268,8.18619681666667,10.4951474666667,35.7098781310494,643.960340991502,22.148249,-7.241791,29.39004,9.91725853333333,6.16211546666667,16.1151875,0.550225766666667,704.733447,74.72951,41.273964,17.1461296530191,217.00329,139.596226,174.180437,173.953494
6276,8.18619681666667,10.4951474666667,35.7098781310494,643.960340991502,22.148249,-7.241791,29.39004,9.91725853333333,6.16211546666667,16.1151875,0.550225766666667,704.733465,74.72951,41.273964,17.146130707371,217.0033,139.596234,174.180437,173.953494
6284,6.65784149583333,19.3355983416667,46.6465584244278,764.756614559993,25.700445,-15.750841,41.451286,15.91232695,-1.6416205,15.91232695,-3.34261866666667,815.703467,102.2462,44.17481,27.1308969789365,280.366205,150.433843,280.366205,161.330373
6296,9.12726785833333,21.4204727333333,48.470233831208,849.511582513191,30.39864,-13.794406,44.193046,17.75690735,-1.99597255,19.301862,-1.99597255,717.744254,111.11809,32.88134,37.2258696052604,269.89768,113.732769,266.36637,113.732769
6390,9.12726785833333,21.4204727333333,48.470233831208,849.511582513191,30.39864,-13.794406,44.193046,17.75690735,-1.99597255,19.301862,-1.99597255,717.744254,111.11809,32.88134,37.2258677575715,269.89768,113.732775,266.36637,113.732775
6396,9.12726785833333,21.4204727333333,48.470233831208,849.511582513191,30.39864,-13.794406,44.193046,17.75690735,-1.99597255,19.301862,-1.99597255,717.744274,111.11809,32.88134,37.225867741399,269.89768,113.732775,266.36638,113.732775
6413,3.97775344166667,17.6523704,42.6277088686135,853.662663490166,23.24322,-18.167334,41.410554,14.85446185,2.48225058333333,14.85446185,-6.0404548,699.223724,76.40813,38.365784,22.570382543604,213.314497,132.188817,213.314497,149.473115
6424,8.149870625,21.2408595333333,48.1891778231972,856.967494451373,29.059895,-15.018175,44.07807,16.7852765,-3.16262505,18.319501,-3.16262505,765.231638,112.61399,37.98465,34.0493955010891,280.75955,126.46552,276.522146,126.46552
6434,8.149870625,21.2408595333333,48.1891778231972,856.967494451373,29.059895,-15.018175,44.07807,16.7852765,-3.16262505,18.319501,-3.16262505,765.231633,112.61399,37.98465,34.0493964244961,280.75955,126.465515,276.522146,126.465515
6445,8.149870625,21.2408595333333,48.1891778231972,856.967494451373,29.059895,-15.018175,44.07807,16.7852765,-3.16262505,18.319501,-3.16262505,765.231633,112.61399,37.98465,34.0493964244961,280.75955,126.465515,276.522146,126.465515
6680,11.0017007875,20.2324015916667,51.5826194214366,673.531883713547,31.282185,-7.9411073,39.2232923,19.4603819833333,10.9375793333333,19.4603819833333,2.7580302,866.588503,83.62397,63.231293,9.35155093038446,243.212676,192.901923,243.212676,220.951474
6739,11.9402618208333,17.946234025,42.3547279624528,873.901829752849,30.581549,-11.789716,42.371265,18.7922506666667,22.5988018333333,22.5988018333333,1.24150995,1138.983604,121.01859,71.63504,13.6186934262477,305.906484,270.50482,270.50482,272.937726
6740,11.9402618208333,17.946234025,42.3547279624528,873.901829752849,30.581549,-11.789716,42.371265,18.7922506666667,22.5988018333333,22.5988018333333,1.24150995,1138.983608,121.01859,71.63504,13.6186934868834,305.906484,270.50482,270.50482,272.93773
6744,11.9402618208333,17.946234025,42.3547279624528,873.901829752849,30.581549,-11.789716,42.371265,18.7922506666667,22.5988018333333,22.5988018333333,1.24150995,1138.983604,121.01859,71.63504,13.6186934262477,305.906484,270.50482,270.50482,272.937726
6749,9.01974494416667,26.189904945,53.3500531628385,905.220341448716,30.833332,-18.25735,49.090682,17.7459292166667,-2.6622065,19.58651355,-2.6622065,1131.687191,114.856766,62.166924,16.3118841508846,321.205905,235.6903,282.07955,235.6903
6750,9.01974494416667,26.189904945,53.3500531628385,905.220341448716,30.833332,-18.25735,49.090682,17.7459292166667,-2.6622065,19.58651355,-2.6622065,1131.687201,114.856766,62.166924,16.3118843057403,321.205905,235.6903,282.07955,235.6903
6805,10.9388537791667,23.2031196083333,48.6958090263036,910.144213519192,32.11197,-15.53714,47.64911,9.89983535,21.9281881666667,21.9281881666667,-0.465249666666667,1093.75551,110.42348,63.558258,15.0204311064847,299.98194,229.982128,229.982128,276.213382
6806,10.9388537791667,23.2031196083333,48.6958090263036,910.144213519192,32.11197,-15.53714,47.64911,9.89983535,21.9281881666667,21.9281881666667,-0.465249666666667,1093.75551,110.42348,63.558258,15.0204311064847,299.98194,229.982128,229.982128,276.213382
6814,11.0702504070833,27.3246511025,51.6653658976588,923.113987644239,33.880547,-19.007206,52.887753,19.9450496,-0.944097166666666,21.9965875,-0.944097166666666,1000.760339,132.18533,54.106007,28.6160373575213,346.38731,179.3624,307.40858,179.3624
6830,3.55366974833333,29.40833462,46.2771746192853,1408.23207665306,33.913948,-29.634302,63.54825,17.4483421266667,-14.1999723833333,19.5052391833333,-14.1999723833333,414.138322,54.799297,21.843197,32.7486019090195,159.248744,79.345604,138.715268,79.345604
6897,13.5003834791667,22.428798375,58.3501582484878,621.112808002326,34.09383,-4.344452,38.438282,9.11974041666667,21.5138653333333,21.5138653333333,6.098114,990.950611,102.649704,60.11025,17.4631415052072,287.94984,216.358305,216.358305,249.091028
6898,11.3729449791667,19.214521875,50.6910240305968,654.404109273807,30.970148,-6.935028,37.905176,18.7994485,11.03583765,19.6197525833333,3.47394826666667,838.670961,77.96859,59.38078,8.33958796695437,224.68143,190.344075,224.67998,218.146486
6900,3.8028025475,17.0486634383333,41.7690560921633,851.62658257775,22.522394,-18.294098,40.816492,14.6492778333333,2.03869777333333,14.6492778333333,-6.1437351,716.000201,81.062904,37.758675,24.4187056298698,221.430467,130.860065,221.430467,152.835055
6901,3.06118882083333,20.6527243083333,44.7733457229661,936.056322512559,24.495342,-21.631933,46.127275,15.0074075,1.98872523333333,15.0074075,-8.02432938333333,731.76363,93.01854,39.45617,26.1677892033163,239.16842,133.974363,239.16842,155.947679
6903,8.03083067916667,21.240580725,48.1631279658756,857.715085436952,28.913677,-15.1876545,44.1013315,16.66353555,-3.31048075,18.189516,-3.31048075,777.278594,114.43532,38.85784,34.1578549344695,285.74832,128.209208,281.12295,128.209208
6904,9.47721375,21.4089146666667,48.7889231694724,847.632091382693,30.86082,-13.019867,43.880687,18.11216005,-1.56241566666667,19.6652728833333,-1.56241566666667,694.589921,106.845505,31.97878,36.4147867442682,257.258185,111.296886,255.423265,111.296886
6907,10.7915619658333,17.697650235,54.3242918311975,546.208495576549,28.587482,-3.9903016,32.5777836,7.45379442333333,7.02526247333333,17.97101855,4.5413595,726.219815,72.18138,46.39839,11.9513935392846,209.13871,162.595998,177.941346,183.93481
6908,10.7915619658333,17.697650235,54.3242918311975,546.208495576549,28.587482,-3.9903016,32.5777836,7.45379442333333,7.02526247333333,17.97101855,4.5413595,726.219815,72.18138,46.39839,11.9513935392846,209.13871,162.595998,177.941346,183.93481
6909,13.7449254404167,27.6757349525,52.4285042475812,893.391260450993,36.657257,-16.130316,52.787573,18.2607197783333,2.653205,24.7303198333333,2.653205,1087.81474,160.10645,63.05324,32.0847134643779,405.61314,210.23978,274.91947,210.23978
6911,23.99227925,5.764453,58.7319879969564,158.397471798643,28.669758,18.854914,9.814844,26.0814476666667,23.1440205,26.0814476666667,22.2417261666667,178.81120733,63.021374,0.5049705,134.581957869225,141.436827,2.8736552,141.436827,5.27149173
6913,6.659872575,19.2775244,46.5942220385714,763.962594435988,25.665752,-15.707456,41.373208,15.9077003,-1.63493185,15.9077003,-3.32916395,815.539839,101.97334,44.113213,27.0362092262835,279.87195,150.372433,279.87195,161.396236
6915,8.50125121416667,20.188252655,49.2337493835494,697.552253315714,28.843145,-12.161761,41.004906,-0.287949583333333,8.57739467333333,17.13735975,-0.287949583333333,1060.96491,104.22914,78.73082,8.28374888524023,284.189925,247.93065,279.02395,284.189925
6917,3.8028025475,17.0486634383333,41.7690560921633,851.62658257775,22.522394,-18.294098,40.816492,14.6492778333333,2.03869777333333,14.6492778333333,-6.1437351,716.000202,81.062904,37.758675,24.4187041484848,221.430467,130.86007,221.430467,152.835055
6918,8.18600576208333,10.4934550591667,35.7061676609999,643.931567630958,22.146832,-7.2415223,29.3883543,9.91749497166667,6.16143177666667,16.1145571666667,0.550539133333333,704.851926,74.74915,41.276466,17.151345395383,217.05821,139.615024,174.194054,173.984638
6919,9.86324933041667,20.9851267558333,49.2614136746261,732.438367981375,31.010382,-11.58914,42.599522,9.76295392166667,13.7849914166667,18.96382845,0.668070683333333,838.982637,81.991196,63.80733,7.64638591589758,223.870335,196.732406,212.783106,202.03195
6920,9.45400506583333,21.0755837016667,49.6860112624793,738.355520257829,30.536457,-11.881083,42.41754,18.5195496,13.5489970833333,18.5195496,0.1942,832.949031,85.108505,60.26288,8.3526395927083,225.16149,196.98946,225.16149,200.05842
