fastq sample_id sra_folder date_released id unit_seq_run release_lane
MLFH13_2_20180307_CKDL210000711-1a-AK34069-AK24534_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20180307 2021-02-18-ath-release-03 2021-02-18 MLFH130220180307 2 L6
MLFH13_2_20180321_CKDL210000711-1a-AK34070-AK24534_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20180321 2021-01-29-ath-release-01 2021-01-29 MLFH130220180321 1 L6
MLFH13_2_20180321_CKDL210000711-1a-AK34070-AK24534_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20180321 2021-02-18-ath-release-03 2021-02-18 MLFH130220180321 2 L6
MLFH13_2_20180405_CKDL210000711-1a-7UDI1539-AK24534_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20180405 2021-01-29-ath-release-01 2021-01-29 MLFH130220180405 1 L6
MLFH13_2_20180405_CKDL210000711-1a-7UDI1539-AK24534_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20180405 2021-02-18-ath-release-03 2021-02-18 MLFH130220180405 2 L6
MLFH13_2_20181103_CKDL210000711-1a-7UDI1971-AK24534_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20181103 2021-01-29-ath-release-01 2021-01-29 MLFH130220181103 1 L6
MLFH13_2_20181103_CKDL210000711-1a-7UDI1971-AK24534_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20181103 2021-02-18-ath-release-03 2021-02-18 MLFH130220181103 2 L6
MLFH13_2_20181128_CKDL210000711-1a-AK11638-AK26896_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20181128 2021-01-29-ath-release-01 2021-01-29 MLFH130220181128 1 L6
MLFH13_2_20181128_CKDL210000711-1a-AK11638-AK26896_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20181128 2021-02-18-ath-release-03 2021-02-18 MLFH130220181128 2 L6
MLFH13_2_20190107_CKDL210000711-1a-AK7838-AK26896_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20190107 2021-01-29-ath-release-01 2021-01-29 MLFH130220190107 1 L6
MLFH13_2_20190107_CKDL210000711-1a-AK7838-AK26896_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20190107 2021-02-18-ath-release-03 2021-02-18 MLFH130220190107 2 L6
MLFH13_2_20190122_CKDL210000711-1a-AK34069-AK26896_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20190122 2021-01-29-ath-release-01 2021-01-29 MLFH130220190122 1 L6
MLFH13_2_20190122_CKDL210000711-1a-AK34069-AK26896_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20190122 2021-02-18-ath-release-03 2021-02-18 MLFH130220190122 2 L6
MLFH13_2_20190208_CKDL210000711-1a-AK34070-AK26896_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20190208 2021-01-29-ath-release-01 2021-01-29 MLFH130220190208 1 L6
MLFH13_2_20190208_CKDL210000711-1a-AK34070-AK26896_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20190208 2021-02-18-ath-release-03 2021-02-18 MLFH130220190208 2 L6
MLFH13_2_20190222_CKDL210000711-1a-7UDI1539-AK26896_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20190222 2021-01-29-ath-release-01 2021-01-29 MLFH130220190222 1 L6
MLFH13_2_20190222_CKDL210000711-1a-7UDI1539-AK26896_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20190222 2021-02-18-ath-release-03 2021-02-18 MLFH130220190222 2 L6
MLFH13_2_20190308_CKDL210000711-1a-7UDI1971-AK26896_HFLJFCCX2_L6_1.fq.gz MLFH13_2_20190308 2021-01-29-ath-release-01 2021-01-29 MLFH130220190308 1 L6
MLFH13_2_20190308_CKDL210000711-1a-7UDI1971-AK26896_HFLHHCCX2_L2_1.fq.gz MLFH13_2_20190308 2021-02-18-ath-release-03 2021-02-18 MLFH130220190308 2 L6
MLFH130320180307_CKDL210004258-1a-AK11638-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320180307 2021-03-24-ath-release-04 2021-03-24 MLFH130320180307 1 L6
MLFH130320180405_CKDL210004258-1a-AK33987-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320180405 2021-03-24-ath-release-04 2021-03-24 MLFH130320180405 1 L6
MLFH130320181103_CKDL210004258-1a-AK28238-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320181103 2021-03-24-ath-release-04 2021-03-24 MLFH130320181103 1 L6
MLFH130320190107_CKDL210004258-1a-AK31398-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320190107 2021-03-24-ath-release-04 2021-03-24 MLFH130320190107 1 L6
MLFH130320190122_CKDL210004258-1a-AK7838-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320190122 2021-03-24-ath-release-04 2021-03-24 MLFH130320190122 1 L6
MLFH130320190208_CKDL210004258-1a-AK34069-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320190208 2021-03-24-ath-release-04 2021-03-24 MLFH130320190208 1 L6
MLFH130320190222_CKDL210004258-1a-AK34070-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320190222 2021-03-24-ath-release-04 2021-03-24 MLFH130320190222 1 L6
MLFH130320190308_CKDL210004258-1a-7UDI1539-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320190308 2021-03-24-ath-release-04 2021-03-24 MLFH130320190308 1 L6
MLFH130320190322_CKDL210004258-1a-7UDI1971-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130320190322 2021-03-24-ath-release-04 2021-03-24 MLFH130320190322 1 L6
MLFH130420180307_CKDL210004258-1a-AK9787-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130420180307 2021-03-24-ath-release-04 2021-03-24 MLFH130420180307 1 L6
MLFH130420180321_CKDL210004258-1a-AK10689-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130420180321 2021-03-24-ath-release-04 2021-03-24 MLFH130420180321 1 L6
MLFH130420181103_CKDL210004258-1a-AK34068-AK9050_HFVN3CCX2_L3_1.fq.gz MLFH130420181103 2021-03-24-ath-release-04 2021-03-24 MLFH130420181103 1 L6
MLFH130420190107_CKDL210004258-1a-AK11638-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH130420190107 2021-03-24-ath-release-04 2021-03-24 MLFH130420190107 1 L6
MLFH130420190122_CKDL210004258-1a-AK33987-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH130420190122 2021-03-24-ath-release-04 2021-03-24 MLFH130420190122 1 L6
MLFH130420190208_CKDL210004258-1a-AK28238-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH130420190208 2021-03-24-ath-release-04 2021-03-24 MLFH130420190208 1 L6
MLFH130420190222_CKDL210004258-1a-AK9787-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH130420190222 2021-03-24-ath-release-04 2021-03-24 MLFH130420190222 1 L6
MLFH130420190308_CKDL210004258-1a-AK10689-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH130420190308 2021-03-24-ath-release-04 2021-03-24 MLFH130420190308 1 L6
MLFH130420190322_CKDL210004258-1a-AK34068-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH130420190322 2021-03-24-ath-release-04 2021-03-24 MLFH130420190322 1 L6
MLFH130520180307_CKDL210006837-1a-AK33987-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520180307 2021-04-21-ath-release-06 2021-04-21 MLFH130520180307 1 L6
MLFH130520181103_CKDL210006837-1a-AK28238-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520181103 2021-04-21-ath-release-06 2021-04-21 MLFH130520181103 1 L6
MLFH130520181128_CKDL210006837-1a-AK9787-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520181128 2021-04-21-ath-release-06 2021-04-21 MLFH130520181128 1 L6
MLFH130520190107_CKDL210006837-1a-AK34068-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520190107 2021-04-21-ath-release-06 2021-04-21 MLFH130520190107 1 L6
MLFH130520190122_CKDL210006837-1a-AK31398-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520190122 2021-04-21-ath-release-06 2021-04-21 MLFH130520190122 1 L6
MLFH130520190208_CKDL210006837-1a-AK7838-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520190208 2021-04-21-ath-release-06 2021-04-21 MLFH130520190208 1 L6
MLFH130520190222_CKDL210006837-1a-AK34069-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520190222 2021-04-21-ath-release-06 2021-04-21 MLFH130520190222 1 L6
MLFH130520190308_CKDL210006837-1a-AK34070-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520190308 2021-04-21-ath-release-06 2021-04-21 MLFH130520190308 1 L6
MLFH130520190322_CKDL210006837-1a-7UDI1539-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130520190322 2021-04-21-ath-release-06 2021-04-21 MLFH130520190322 1 L6
MLFH130620180307_CKDL210006837-1a-AK10689-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH130620180307 2021-04-21-ath-release-06 2021-04-21 MLFH130620180307 1 L6
MLFH130720180307_CKDL210007515-1a-AK34069-AK8191_HFWH5CCX2_L3_1.fq.gz MLFH130720180307 2021-05-03-ath-release-07 2021-05-03 MLFH130720180307 1 L6
MLFH130720181103_CKDL210007515-1a-AK34070-AK8191_HFWH5CCX2_L3_1.fq.gz MLFH130720181103 2021-05-03-ath-release-07 2021-05-03 MLFH130720181103 1 L6
MLFH130720190122_CKDL210007515-1a-7UDI1971-AK8191_HFWH5CCX2_L3_1.fq.gz MLFH130720190122 2021-05-03-ath-release-07 2021-05-03 MLFH130720190122 1 L6
MLFH130720190208_CKDL210007515-1a-AK11638-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130720190208 2021-05-03-ath-release-07 2021-05-03 MLFH130720190208 1 L6
MLFH130720190222_CKDL210007515-1a-AK33987-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130720190222 2021-05-03-ath-release-07 2021-05-03 MLFH130720190222 1 L6
MLFH130720190309_CKDL210007515-1a-AK28238-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130720190309 2021-05-03-ath-release-07 2021-05-03 MLFH130720190309 1 L6
MLFH130720190322_CKDL210007515-1a-AK9787-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130720190322 2021-05-03-ath-release-07 2021-05-03 MLFH130720190322 1 L6
MLFH130820180405_CKDL210007515-1a-7UDI1539-AK8191_HFWH5CCX2_L3_1.fq.gz MLFH130820180405 2021-05-03-ath-release-07 2021-05-03 MLFH130820180405 1 L6
MLFH130820190208_CKDL210007515-1a-AK10689-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130820190208 2021-05-03-ath-release-07 2021-05-03 MLFH130820190208 1 L6
MLFH130820190222_CKDL210007515-1a-AK34068-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130820190222 2021-05-03-ath-release-07 2021-05-03 MLFH130820190222 1 L6
MLFH130820190309_CKDL210007515-1a-AK31398-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH130820190309 2021-05-03-ath-release-07 2021-05-03 MLFH130820190309 1 L6
MLFH130920180307_CKDL210008889-1a-7UDI1539-AK8191_HFVKHCCX2_L1_1.fq.gz MLFH130920180307 2021-05-17-ath-release-08 2021-05-17 MLFH130920180307 1 L6
MLFH130920180405_CKDL210008889-1a-7UDI1971-AK8191_HFVKHCCX2_L1_1.fq.gz MLFH130920180405 2021-05-17-ath-release-08 2021-05-17 MLFH130920180405 1 L6
MLFH130920181103_CKDL210008889-1a-AK11638-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920181103 2021-05-17-ath-release-08 2021-05-17 MLFH130920181103 1 L6
MLFH130920181128_CKDL210008889-1a-AK33987-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920181128 2021-05-17-ath-release-08 2021-05-17 MLFH130920181128 1 L6
MLFH130920190107_CKDL210008889-1a-AK31398-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920190107 2021-05-17-ath-release-08 2021-05-17 MLFH130920190107 1 L6
MLFH130920190122_CKDL210008889-1a-AK7838-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920190122 2021-05-17-ath-release-08 2021-05-17 MLFH130920190122 1 L6
MLFH130920190208_CKDL210008889-1a-AK34069-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920190208 2021-05-17-ath-release-08 2021-05-17 MLFH130920190208 1 L6
MLFH130920190222_CKDL210008889-1a-AK34070-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920190222 2021-05-17-ath-release-08 2021-05-17 MLFH130920190222 1 L6
MLFH130920190308_CKDL210008889-1a-7UDI1539-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920190308 2021-05-17-ath-release-08 2021-05-17 MLFH130920190308 1 L6
MLFH130920190322_CKDL210008889-1a-7UDI1971-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH130920190322 2021-05-17-ath-release-08 2021-05-17 MLFH130920190322 1 L6
MLFH131020180307_CKDL210008889-1a-AK28238-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH131020180307 2021-05-17-ath-release-08 2021-05-17 MLFH131020180307 1 L6
MLFH131020180405_CKDL210008889-1a-AK9787-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH131020180405 2021-05-17-ath-release-08 2021-05-17 MLFH131020180405 1 L6
MLFH131020181103_CKDL210008889-1a-AK10689-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH131020181103 2021-05-17-ath-release-08 2021-05-17 MLFH131020181103 1 L6
MLFH131020181128_CKDL210008889-1a-AK34068-AK20024_HFVKHCCX2_L1_1.fq.gz MLFH131020181128 2021-05-17-ath-release-08 2021-05-17 MLFH131020181128 1 L6
MLFH131020190107_CKDL210008889-1a-AK11638-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH131020190107 2021-05-17-ath-release-08 2021-05-17 MLFH131020190107 1 L6
MLFH131020190122_CKDL210008889-1a-AK33987-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH131020190122 2021-05-17-ath-release-08 2021-05-17 MLFH131020190122 1 L6
MLFH131020190208_CKDL210008889-1a-AK28238-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH131020190208 2021-05-17-ath-release-08 2021-05-17 MLFH131020190208 1 L6
MLFH131020190222_CKDL210008889-1a-AK9787-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH131020190222 2021-05-17-ath-release-08 2021-05-17 MLFH131020190222 1 L6
MLFH131020190308_CKDL210008889-1a-AK10689-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH131020190308 2021-05-17-ath-release-08 2021-05-17 MLFH131020190308 1 L6
MLFH131020190322_CKDL210008889-1a-AK34068-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH131020190322 2021-05-17-ath-release-08 2021-05-17 MLFH131020190322 1 L6
MLFH230120180522_CKDL210001607-1a-AK11638-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230120180522 2021-02-15-ath-release-02 2021-02-15 MLFH230120180522 1 L6
MLFH230120180522_CKDL210001607-1a-AK11638-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230120180522 2021-04-03-ath-release-05 2021-04-03 MLFH230120180522 2 L6
MLFH230120180522_CKDL210001607-1a-AK11638-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH230120180522 2021-04-03-ath-release-05 2021-04-03 MLFH230120180522 2 L6
MLFH230120180531_CKDL210001607-1a-AK33987-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230120180531 2021-02-15-ath-release-02 2021-02-15 MLFH230120180531 1 L6
MLFH230120180531_CKDL210001607-1a-AK33987-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230120180531 2021-04-03-ath-release-05 2021-04-03 MLFH230120180531 2 L6
MLFH230120180531_CKDL210001607-1a-AK33987-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH230120180531 2021-04-03-ath-release-05 2021-04-03 MLFH230120180531 2 L6
MLFH230120180609_CKDL210001607-1a-AK28238-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230120180609 2021-02-15-ath-release-02 2021-02-15 MLFH230120180609 1 L6
MLFH230120180609_CKDL210001607-1a-AK28238-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230120180609 2021-04-03-ath-release-05 2021-04-03 MLFH230120180609 2 L6
MLFH230120180609_CKDL210001607-1a-AK28238-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH230120180609 2021-04-03-ath-release-05 2021-04-03 MLFH230120180609 2 L6
MLFH230220180522_CKDL210001607-1a-AK9787-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230220180522 2021-02-15-ath-release-02 2021-02-15 MLFH230220180522 1 L6
MLFH230220180522_CKDL210001607-1a-AK9787-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230220180522 2021-04-03-ath-release-05 2021-04-03 MLFH230220180522 2 L6
MLFH230220180522_CKDL210001607-1a-AK9787-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH230220180522 2021-04-03-ath-release-05 2021-04-03 MLFH230220180522 2 L6
MLFH230220180531_CKDL210001607-1a-AK10689-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230220180531 2021-02-15-ath-release-02 2021-02-15 MLFH230220180531 1 L6
MLFH230220180531_CKDL210001607-1a-AK10689-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230220180531 2021-04-03-ath-release-05 2021-04-03 MLFH230220180531 2 L6
MLFH230220180531_CKDL210001607-1a-AK10689-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH230220180531 2021-04-03-ath-release-05 2021-04-03 MLFH230220180531 2 L6
MLFH230220180609_CKDL210001607-1a-AK34068-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230220180609 2021-02-15-ath-release-02 2021-02-15 MLFH230220180609 1 L6
MLFH230220180609_CKDL210001607-1a-AK34068-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH230220180609 2021-04-03-ath-release-05 2021-04-03 MLFH230220180609 2 L6
MLFH230220180609_CKDL210001607-1a-AK34068-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH230220180609 2021-04-03-ath-release-05 2021-04-03 MLFH230220180609 2 L6
MLFH230320180522_CKDL210004258-1a-AK31398-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH230320180522 2021-03-24-ath-release-04 2021-03-24 MLFH230320180522 1 L6
MLFH230320180531_CKDL210004258-1a-AK7838-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH230320180531 2021-03-24-ath-release-04 2021-03-24 MLFH230320180531 1 L6
MLFH230320180609_CKDL210004258-1a-AK34069-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH230320180609 2021-03-24-ath-release-04 2021-03-24 MLFH230320180609 1 L6
MLFH230420180522_CKDL210004258-1a-AK34070-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH230420180522 2021-03-24-ath-release-04 2021-03-24 MLFH230420180522 1 L6
MLFH230420180531_CKDL210004258-1a-7UDI1539-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH230420180531 2021-03-24-ath-release-04 2021-03-24 MLFH230420180531 1 L6
MLFH230420180609_CKDL210004258-1a-7UDI1971-AK8191_HFVN3CCX2_L3_1.fq.gz MLFH230420180609 2021-03-24-ath-release-04 2021-03-24 MLFH230420180609 1 L6
MLFH230520180522_CKDL210006837-1a-7UDI1971-AK8191_HFH7VCCX2_L8_1.fq.gz MLFH230520180522 2021-04-21-ath-release-06 2021-04-21 MLFH230520180522 1 L6
MLFH230520180531_CKDL210006837-1a-AK11638-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH230520180531 2021-04-21-ath-release-06 2021-04-21 MLFH230520180531 1 L6
MLFH230520180609A_CKDL210006837-1a-AK33987-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH230520180609A 2021-04-21-ath-release-06 2021-04-21 MLFH230520180609A 1 L6
MLFH230520180609B_CKDL210006837-1a-AK28238-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH230520180609B 2021-04-21-ath-release-06 2021-04-21 MLFH230520180609B 1 L6
MLFH230620180522_CKDL210006837-1a-AK9787-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH230620180522 2021-04-21-ath-release-06 2021-04-21 MLFH230620180522 1 L6
MLFH230620180531_CKDL210006837-1a-AK10689-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH230620180531 2021-04-21-ath-release-06 2021-04-21 MLFH230620180531 1 L6
MLFH230620180609_CKDL210006837-1a-AK34068-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH230620180609 2021-04-21-ath-release-06 2021-04-21 MLFH230620180609 1 L6
MLFH230720180522_CKDL210007515-1a-AK7838-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH230720180522 2021-05-03-ath-release-07 2021-05-03 MLFH230720180522 1 L6
MLFH230720180531_CKDL210007515-1a-AK34069-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH230720180531 2021-05-03-ath-release-07 2021-05-03 MLFH230720180531 1 L6
MLFH230720180609_CKDL210007515-1a-AK34070-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH230720180609 2021-05-03-ath-release-07 2021-05-03 MLFH230720180609 1 L6
MLFH230820180522_CKDL210007515-1a-7UDI1539-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH230820180522 2021-05-03-ath-release-07 2021-05-03 MLFH230820180522 1 L6
MLFH230820180531_CKDL210007515-1a-7UDI1971-AK20024_HFWH5CCX2_L3_1.fq.gz MLFH230820180531 2021-05-03-ath-release-07 2021-05-03 MLFH230820180531 1 L6
MLFH230820180609_CKDL210007515-1a-AK11638-AK9012_HFWH5CCX2_L3_1.fq.gz MLFH230820180609 2021-05-03-ath-release-07 2021-05-03 MLFH230820180609 1 L6
MLFH230920180522_CKDL210008889-1a-AK31398-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH230920180522 2021-05-17-ath-release-08 2021-05-17 MLFH230920180522 1 L6
MLFH230920180531_CKDL210008889-1a-AK7838-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH230920180531 2021-05-17-ath-release-08 2021-05-17 MLFH230920180531 1 L6
MLFH230920180609_CKDL210008889-1a-AK34069-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH230920180609 2021-05-17-ath-release-08 2021-05-17 MLFH230920180609 1 L6
MLFH231020180522_CKDL210008889-1a-AK34070-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH231020180522 2021-05-17-ath-release-08 2021-05-17 MLFH231020180522 1 L6
MLFH231020180531_CKDL210008889-1a-7UDI1539-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH231020180531 2021-05-17-ath-release-08 2021-05-17 MLFH231020180531 1 L6
MLFH231020180609_CKDL210008889-1a-7UDI1971-AK9012_HFVKHCCX2_L1_1.fq.gz MLFH231020180609 2021-05-17-ath-release-08 2021-05-17 MLFH231020180609 1 L6
MLFH240120180521_CKDL210001607-1a-AK31398-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240120180521 2021-02-15-ath-release-02 2021-02-15 MLFH240120180521 1 L6
MLFH240120180521_CKDL210001607-1a-AK31398-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240120180521 2021-04-03-ath-release-05 2021-04-03 MLFH240120180521 2 L6
MLFH240120180521_CKDL210001607-1a-AK31398-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH240120180521 2021-04-03-ath-release-05 2021-04-03 MLFH240120180521 2 L6
MLFH240120180617_CKDL210001607-1a-AK7838-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240120180617 2021-02-15-ath-release-02 2021-02-15 MLFH240120180617 1 L6
MLFH240120180617_CKDL210001607-1a-AK7838-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240120180617 2021-04-03-ath-release-05 2021-04-03 MLFH240120180617 2 L6
MLFH240120180617_CKDL210001607-1a-AK7838-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH240120180617 2021-04-03-ath-release-05 2021-04-03 MLFH240120180617 2 L6
MLFH240120180729_CKDL210001607-1a-AK34069-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240120180729 2021-02-15-ath-release-02 2021-02-15 MLFH240120180729 1 L6
MLFH240120180729_CKDL210001607-1a-AK34069-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240120180729 2021-04-03-ath-release-05 2021-04-03 MLFH240120180729 2 L6
MLFH240120180729_CKDL210001607-1a-AK34069-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH240120180729 2021-04-03-ath-release-05 2021-04-03 MLFH240120180729 2 L6
MLFH240220180521_CKDL210001607-1a-AK34070-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240220180521 2021-02-15-ath-release-02 2021-02-15 MLFH240220180521 1 L6
MLFH240220180521_CKDL210001607-1a-AK34070-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240220180521 2021-04-03-ath-release-05 2021-04-03 MLFH240220180521 2 L6
MLFH240220180521_CKDL210001607-1a-AK34070-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH240220180521 2021-04-03-ath-release-05 2021-04-03 MLFH240220180521 2 L6
MLFH240220180617_CKDL210001607-1a-7UDI1539-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240220180617 2021-02-15-ath-release-02 2021-02-15 MLFH240220180617 1 L6
MLFH240220180617_CKDL210001607-1a-7UDI1539-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240220180617 2021-04-03-ath-release-05 2021-04-03 MLFH240220180617 2 L6
MLFH240220180617_CKDL210001607-1a-7UDI1539-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH240220180617 2021-04-03-ath-release-05 2021-04-03 MLFH240220180617 2 L6
MLFH240220180729_CKDL210001607-1a-7UDI1971-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240220180729 2021-02-15-ath-release-02 2021-02-15 MLFH240220180729 1 L6
MLFH240220180729_CKDL210001607-1a-7UDI1971-AK9050_HFLJCCCX2_L3_1.fq.gz MLFH240220180729 2021-04-03-ath-release-05 2021-04-03 MLFH240220180729 2 L6
MLFH240220180729_CKDL210001607-1a-7UDI1971-AK9050_HFVL3CCX2_L4_1.fq.gz MLFH240220180729 2021-04-03-ath-release-05 2021-04-03 MLFH240220180729 2 L6
MLFH240320180527_CKDL210004258-1a-AK11638-AK20024_HFVN3CCX2_L3_1.fq.gz MLFH240320180527 2021-03-24-ath-release-04 2021-03-24 MLFH240320180527 1 L6
MLFH240320180617_CKDL210004258-1a-AK33987-AK20024_HFVN3CCX2_L3_1.fq.gz MLFH240320180617 2021-03-24-ath-release-04 2021-03-24 MLFH240320180617 1 L6
MLFH240320180729_CKDL210004258-1a-AK28238-AK20024_HFVN3CCX2_L3_1.fq.gz MLFH240320180729 2021-03-24-ath-release-04 2021-03-24 MLFH240320180729 1 L6
MLFH240420180527_CKDL210004258-1a-AK9787-AK20024_HFVN3CCX2_L3_1.fq.gz MLFH240420180527 2021-03-24-ath-release-04 2021-03-24 MLFH240420180527 1 L6
MLFH240420180617_CKDL210004258-1a-AK10689-AK20024_HFVN3CCX2_L3_1.fq.gz MLFH240420180617 2021-03-24-ath-release-04 2021-03-24 MLFH240420180617 1 L6
MLFH240420180729_CKDL210004258-1a-AK34068-AK20024_HFVN3CCX2_L3_1.fq.gz MLFH240420180729 2021-03-24-ath-release-04 2021-03-24 MLFH240420180729 1 L6
MLFH240520180729_CKDL210006837-1a-AK31398-AK20024_HFH7VCCX2_L8_1.fq.gz MLFH240520180729 2021-04-21-ath-release-06 2021-04-21 MLFH240520180729 1 L6
